日付,コード,銘柄名,市場・商品区分,33業種コード,33業種区分,17業種コード,17業種区分,規模コード,規模区分,JCN,法人番号,住所,法人名,法人名(カナ),更新日時,企業ホームページ,事業概要,従業員数,代表者名,特許情報
20230929,2323,ｆｏｎｆｕｎ,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-,6011301016389,6011301016389,東京都渋谷区笹塚２丁目１番６号,株式会社ｆｏｎｆｕｎ,ふぉんふぁん,2023-04-18T00:00:00+09:00,http://www.fonfun.co.jp/index.html,ITサービス業,22,代表取締役社長　　水口　翼,商標 1件（fonfunSMS）
20230929,2325,ＮＪＳ,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2,6011101045308,6011101045308,東京都港区芝浦１丁目１番１号,株式会社ＮＪＳ,えぬじぇーえす,2022-06-09T00:00:00+09:00,http://www.njs.co.jp/,建設コンサルタント,779,代表取締役社長　　村　上　雅　亮,特許 8件（無人航空機 / 撮影調査システム、及び撮影調査方法 / 無人飛行体 / 水槽分割隔壁および水槽分割隔壁の施工方法 / 移動体、及びこれを用いる方法 他） 意匠 1件（坑内点検装置用ライト） 商標 6件（WATERi / Water Slider / Connected Collector / SkyManhole / Air Slider 他）
20230929,2326,デジタルアーツ,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,6,TOPIX Small 1,3010001096117,3010001096117,東京都千代田区大手町１丁目５番１号,デジタルアーツ株式会社,でじたるあーつ,2018-04-26T00:00:00+09:00,http://www.daj.jp/,インターネットセキュリティ関連ソフトウェアおよびアプライアンス製品の企画・開発・販売,272,代表取締役社長　　道具　登志夫,特許 19件（情報処理装置、情報処理方法、及び情報処理プログラム / 情報処理システム、情報処理方法、及び情報処理プログラム / 携帯機器及び電子決済方法 / 情報処理装置、情報処理方法、情報処理プログラム、及び情報処理システム / 情報処理装置、情報処理プログラム、記録媒体及び情報処理方法 他）  商標 79件（@Desk / 株主総会版@Desk / Webinar@Desk / m‐FILTER@Cloud Anti‐Virus & Sandbox / m-FILTER Anti-Virus & Sandbox 他）
20230929,2327,日鉄ソリューションズ,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,6,TOPIX Small 1,9010001045803,9010001045803,東京都港区虎ノ門１丁目１７番１号,日鉄ソリューションズ株式会社,にってつそりゅーしょんず,2020-07-14T00:00:00+09:00,https://www.nssol.nipponsteel.com/,"・経営及びシステムに関するコンサルテーション
・情報システムに関する企画・設計・開発・構築・運用・保守及び管理
・情報システムに関するソフトウェア及びハードウェアの開発・製造並びに販売及び賃貸
・ITを用いたアウトソーシングサービスその他各種サービス",4047,代表取締役社長　　森　田　　宏　之,特許 22件（情報処理装置、情報処理方法、プログラム、及び情報処理システム / 情報処理装置、情報処理方法及びプログラム / 表示装置及び表示方法 / 情報処理装置、情報処理方法、及びプログラム / 情報処理システム、情報処理システムの制御方法、情報処理装置、及びプログラム 他）  商標 124件（§nS / ともに未来を考え\社会の新たな可能性を\テクノロジーと情熱で切り拓く / DATAOPTERYX / Curatis / なやさぽ 他）
20230929,2329,東北新社,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-,3010401015790,3010401015790,東京都港区赤坂４丁目８番１０号,株式会社東北新社,とうほくしんしゃ,2023-08-10T00:00:00+09:00,http://www.tfc.co.jp/,総合映像プロダクション,829,代表取締役社長　　小坂　恵一,意匠 1件（パチンコゲーム機の枠体） 商標 113件（アイリダ / IRI-DO / 翔撃 / §牙狼∞GOLD IMPACT / Think & Sync 他）
20230929,2330,フォーサイド,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-,9290001059247,9290001059247,東京都中央区日本橋室町３丁目３番１号,株式会社フォーサイド,ふぉーさいど,2018-04-25T00:00:00+09:00,,,4,代表取締役　  根津　孝規,商標 7件（キャッチーくん / 宝祭堂 / モビぶっく / フォーサイドエンタテイメント / フォーサイド 他）
20230929,2331,綜合警備保障,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,4,TOPIX Mid400,3010401016070,3010401016070,東京都港区元赤坂１丁目６番６号,綜合警備保障株式会社,そうごうけいびほしょう,2022-04-28T00:00:00+09:00,http://www.alsok.co.jp/,セキュリティ事業他,11868,代表取締役グループCOO　　栢木　伊久二,特許 61件（会話システム、会話補助器及び会話補助方法 / 飛行体ユニットおよび点検システム / マスク用通気装置 / 発信器、電池管理装置、システムおよびプログラム / 防犯システム及び防犯管理システム 他） 意匠 5件（空間センサー用アタッチメント / マイクロホン付きスピーカー / スマートホン用ホルダー / 衛生マスク用通気アタッチメント本体 / 衛生マスク用通気アタッチメント 他） 商標 23件（ALSOK Connecting Site / 社会貢献型災害備蓄品利用サービス / HOME ALSOK ハウスサポート / QRGate / ALSOKスタッフ等連携システム 他）
20230929,2332,クエスト,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-,8010401008344,8010401008344,東京都港区芝浦３丁目１番１号,株式会社クエスト,くえすと,2023-04-18T00:00:00+09:00,https://www.quest.co.jp/,"・情報システムに関する企画、設計開発構築保守運用及び管理
・経営並びに情報システム関するコンサルィグ及技術指導・研修 
・情報技術を用いたアウトソーシングサビスその他の各種サービス
・情報システムに関する製品・サービの販売、使用許諾賃貸リース　及び輸出入
・労働者派遣事業
・電気通信事業",914,代表取締役　社長執行役員　　岡　明男,
20230929,2334,イオレ,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-,3010901015200,3010901015200,東京都中央区日本橋横山町６番１６号,株式会社イオレ,いおれ,2022-09-15T00:00:00+09:00,,,90,代表取締役社長　冨塚　優,特許 1件（求人連携サーバ、求人情報連携方法、及びプログラム）  商標 11件（e-FEED / e∞FEED / JOBOLE\ジョブオレ / JOBOLE / らくらくアルバイト 他）
20230929,2335,キューブシステム,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2,4010701002678,4010701002678,東京都品川区大崎２丁目１１番１号大崎ウィズタワー,株式会社キューブシステム,きゅーぶしすてむ,2018-07-20T00:00:00+09:00,http://www.cubesystem.co.jp/,ITを用いて顧客のビジネスモデルの変革を促し、お客様のシステムライフサイクルすべてに対応する「システムソリューション・サービス」を事業領域とする親会社を持たない資本的に独立した独立系システムインテグレーター企業,643,代表取締役 社長執行役員　中西 雅洋,特許 1件（入力システム、入力プログラムおよび入力方法）  商標 12件（§F@CE Cloud / F@CE / F@CE Cloud / サンクスコネクト / §CUBECOIN∞CUBECOIN∞C 他）
20230929,2337,いちご,プライム（内国株式）,8050,不動産業,17,不動産 ,6,TOPIX Small 1,1010001068118,1010001068118,東京都千代田区内幸町１丁目１番１号,いちご株式会社,いちご,2018-04-25T00:00:00+09:00,https://www.ichigo.gr.jp/,アセットマネジメント、心築、クリーンエネルギー事業,220,代表執行役社長 　長谷川　拓磨,
20230929,2338,クオンタムソリューションズ,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-,2011101046458,2011101046458,東京都千代田区九段北１丁目１０番９号,クオンタムソリューションズ株式会社,くおんたむそりゅーしょんず,2021-08-10T00:00:00+09:00,,,3,代表取締役社長　マーク　ピンク,
20230929,2340,極楽湯ホールディングス,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-,5010001063544,5010001063544,東京都千代田区麹町２丁目４番地,株式会社極楽湯ホールディングス,ごくらくゆほーるでぃんぐす,2018-05-01T00:00:00+09:00,,,5,代表取締役社長グループCEO　　新　川　隆　丈,商標 7件（極楽湯 / §RAKU CAFE / 極楽湯酒店 / 麹町ばらく / ゆ 他）
20230929,2341,アルバイトタイムス,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-,8010001084372,8010001084372,東京都中央区京橋２丁目６番１３号,株式会社アルバイトタイムス,あるばいとたいむす,2020-02-12T00:00:00+09:00,http://www.atimes.co.jp/,"無料求人情報誌「DOMO（ドーモ）の編集・発行、求人情報サイト「DOMO NET」・「JOB」の運営
採用管理システム(ATS)「ワガシャdeDOMO」の運営",342,代表取締役社長　　堀　田　欣　弘,商標 10件（AchieveTech / Achieve / シゴトフェア / §DOMO!∞NET / §DOMO!∞リーフ 他）
20230929,2342,トランスジェニック,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-,9330001006698,9330001006698,福岡県福岡市中央区天神２丁目３番３６号,株式会社トランスジェニック,とらんすじぇにっく,2018-04-17T00:00:00+09:00,,,6,代表取締役社長　　福永　健司,特許 2件（臓器ヒト化マウス / 炎症レポーターシステム）
20230929,2344,平安レイサービス,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-,4021001037562,4021001037562,神奈川県平塚市桜ケ丘１番３５号,平安レイサービス株式会社,,2021-07-13T00:00:00+09:00,,,185,代表取締役社長　　山　田　朗　弘　,特許 1件（加熱調理用ワゴン） 意匠 2件（遺影台 / 祭壇用基台） 商標 2件（§-NAGOMI-∞和み / エンディングプレイス）
20230929,2345,クシム,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-,9010001041967,9010001041967,東京都港区南青山６丁目７番２号,株式会社クシム,くしむ,2020-06-02T00:00:00+09:00,,,5,代表取締役会長　　中　川　　博　貴,商標 3件（Kushim / FLOC Agent / ブロックチェーンEXPO）
20230929,2349,エヌアイデイ,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-,8040001063472,8040001063472,千葉県香取市玉造３丁目１番５号,株式会社エヌアイデイ,えぬあいでい,2018-07-26T00:00:00+09:00,http://www.nid.co.jp/,"システム開発事業
情報処理サービス事業

当該両立支援制度・一般事業主行動計画は以下の会社にて適用。
●株式会社　エヌアイデイ
●株式会社　ＮＩＤ・ＭＩ
●株式会社　ＮＩＤ東北
●株式会社　ＮＩＤ air",1662,代表取締役社長　小森　俊太郎,商標 8件（オーガイ / OHGAI / あなたとDX挑戦室 / 帳票コンシェルジュ / §手軽で 早くて ちょうどいい\Mesoblue 他）
20230929,2351,ＡＳＪ,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-,2030001073593,2030001073593,埼玉県川口市栄町３丁目２番１６号,株式会社ＡＳＪ,えーえすじぇい,2022-07-25T00:00:00+09:00,,,57,代表取締役社長　　青木　邦哲,特許 1件（エンコード・デコード構造およびこれを用いた分散データシステム）  商標 1件（RNCDDS）
20230929,2353,日本駐車場開発,プライム（内国株式）,8050,不動産業,17,不動産 ,6,TOPIX Small 1,8120001093305,8120001093305,大阪府大阪市北区小松原町２番４号大阪富国生命ビル,日本駐車場開発株式会社,にほんちゅうしゃじょうかいはつ,2023-07-19T00:00:00+09:00,,,1365,代表取締役社長　巽　一久,商標 3件（メタボくん / P∞POINT PARK\5 STAR PARKING / ポイントパーク）
20230929,2354,ＹＥ　ＤＩＧＩＴＡＬ,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-,7290801010765,7290801010765,福岡県北九州市小倉北区米町２丁目１番２１号,株式会社ＹＥ　ＤＩＧＩＴＡＬ,わいいーでじたる,2020-06-09T00:00:00+09:00,https://www.ye-digital.com/,ソフトウェア開発,591,代表取締役社長　　玉　井　裕　治,特許 16件（在庫量算出装置および在庫量算出方法 / 物流業務システムの構築方法および物流業務システム / 情報表示システム / 異常判定装置および異常判定方法 / 車両施設監視システム 他）  商標 43件（§yE∞YE DIGITAL / Milfee / §SAKASSO! / MMLogiStation / MMLocation 他）
20230929,2359,コア,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2,4010901003823,4010901003823,東京都世田谷区三軒茶屋１丁目２２番３号,株式会社コア,こあ,2018-04-27T00:00:00+09:00,,,1027,代表取締役社長執行役員　　松浪　正信,特許 8件（情報処理端末、測位方法及び測位プログラム / 撮影画像処理装置、撮影画像処理システム、撮影画像処理方法、及び撮影画像処理プログラム / 記録制御装置、記録システム、及び、プログラム / 端末装置、情報処理システム、端末装置の制御方法および端末装置の制御プログラム / 測位装置、測位方法及びプログラム 他）  商標 16件（CoMDIS / QzLocation / ChronoSky / CORE / CAGOU 他）
